pedido_id,fecha_pedido,fecha_entrega,anio_pedido,mes_pedido,dia_semana_pedido,dias_entrega,pedido_retrasado,retraso_dias,km_recorridos,costo_transporte,costo_por_km,municipio,tipo_cliente,id_autoparte,categoria,costo_unitario,stock_actual,stock_minimo,margen_stock,ratio_stock,pais_proveedor,ruta
1526,2025-06-20,2025-06-27,2025,6,5,7,1,4,68,832.7,12.25,Corregidora,Distribuidor,46-ELE,Electrónica,2511.37,3579,173,3406,20.69,Alemania,QRO-MQZ
1527,2026-05-08,2026-05-31,2026,5,5,23,1,14,253.6,4931.16,19.44,Querétaro,Tier1,45-ELE,Electrónica,4169.66,3629,173,3456,20.98,USA,QRO-SJR
1528,2022-07-10,2022-07-14,2022,7,0,4,1,1,324.5,5115.33,15.76,San Juan del Río,Tier1,25-ELE,Electrónica,1552.43,1189,817,372,1.46,Alemania,QRO-SLP
1529,2024-06-01,2024-06-07,2024,6,6,6,1,3,108.8,2035.42,18.71,León,Planta,39-ELE,Electrónica,2379.6,1533,174,1359,8.81,China,QRO-SLP
1530,2025-05-22,2025-05-23,2025,5,4,1,0,0,238.8,4526.09,18.95,Corregidora,Tier1,49-ARN,Arneses,412.82,3527,162,3365,21.77,USA,QRO-SLP
1531,2023-10-13,2023-10-20,2023,10,5,7,1,4,229.6,3544.97,15.44,San Luis Potosí,Tier1,81-SUS,Suspensión,2394.84,4181,399,3782,10.48,China,QRO-SJR
1532,2021-09-14,2021-09-17,2021,9,2,3,0,0,162.9,1863.33,11.44,Corregidora,Planta,68-FRE,Frenos,3853.4,2725,382,2343,7.13,USA,QRO-SLP
1533,2022-05-10,2022-05-12,2022,5,2,2,0,0,224.4,4205.59,18.74,El Marqués,Tier1,57-SUS,Suspensión,4521.23,466,706,-240,0.66,Alemania,QRO-SJR
1534,2026-05-14,2026-05-26,2026,5,4,12,1,8,179.1,1696.98,9.48,Querétaro,Distribuidor,91-ARN,Arneses,3259.69,1994,705,1289,2.83,Alemania,QRO-SJR
1535,2024-03-25,2024-04-02,2024,3,1,8,1,5,248.9,2752.9,11.06,San Juan del Río,Taller,75-SEN,Sensores,2324.33,2246,115,2131,19.53,México,QRO-MQZ
1536,2023-12-14,2023-12-15,2023,12,4,1,0,0,12.5,118.48,9.48,San Juan del Río,Planta,21-FRE,Frenos,4833.89,4818,201,4617,23.97,Japón,QRO-SLP
1537,2026-05-25,2026-05-28,2026,5,1,3,0,0,240.6,2408.08,10.01,Celaya,Tier1,36-ARN,Arneses,142.04,4438,157,4281,28.27,USA,QRO-MQZ
1538,2026-05-09,2026-06-01,2026,5,6,23,1,13,312.6,3395.97,10.86,Celaya,Planta,66-ELE,Electrónica,1657.94,1756,172,1584,10.21,China,QRO-SJR
1539,2026-05-05,2026-06-01,2026,5,2,27,1,17,226.8,2178.9,9.61,Celaya,Tier1,80-SUS,Suspensión,3018.8,2364,799,1565,2.96,Japón,QRO-SLP
1540,2023-10-06,2023-10-12,2023,10,5,6,1,3,64.9,699.24,10.77,Celaya,Tier1,2-ELE,Electrónica,1189.72,3706,870,2836,4.26,China,QRO-SJR
1541,2025-02-28,2025-03-06,2025,2,5,6,1,3,240.6,2247.97,9.34,San Luis Potosí,Tier1,37-SEN,Sensores,3969.15,3602,841,2761,4.28,México,QRO-SLP
1542,2026-05-12,2026-05-31,2026,5,2,19,1,10,25.1,353.41,14.08,El Marqués,Taller,70-SUS,Suspensión,3232.39,1824,203,1621,8.99,Japón,QRO-CEL
1543,2024-06-19,2024-06-27,2024,6,3,8,1,5,167,1920.4,11.5,León,Planta,19-ELE,Electrónica,3029.39,2447,372,2075,6.58,Japón,QRO-MQZ
1544,2024-05-26,2024-06-01,2024,5,0,6,1,3,243.1,2843.9,11.7,San Juan del Río,Taller,26-SEN,Sensores,2283.16,2773,396,2377,7,México,QRO-MQZ
1545,2025-04-27,2025-05-05,2025,4,0,8,1,5,277,3363.73,12.14,Celaya,Planta,26-ARN,Arneses,1872.84,4883,185,4698,26.39,Japón,QRO-MQZ
1546,2023-04-21,2023-04-29,2023,4,5,8,1,5,190.5,3735.61,19.61,León,Tier1,72-ELE,Electrónica,892.6,1623,479,1144,3.39,México,QRO-SLP
1547,2026-04-22,2026-04-29,2026,4,3,7,1,4,188.6,3286.72,17.43,El Marqués,Distribuidor,96-SUS,Suspensión,3516.22,1894,371,1523,5.11,USA,QRO-MQZ
1548,2026-05-15,2026-05-31,2026,5,5,16,1,7,265.9,2751.48,10.35,San Juan del Río,Taller,33-FRE,Frenos,4635.35,4897,202,4695,24.24,México,QRO-MQZ
1549,2022-12-11,2022-12-15,2022,12,0,4,1,1,309.9,5398.58,17.42,Celaya,Distribuidor,80-SEN,Sensores,4961.03,2089,880,1209,2.37,Japón,QRO-SJR
1550,2026-05-15,2026-05-30,2026,5,5,15,1,7,133.2,1419.16,10.65,San Luis Potosí,Tier1,74-ARN,Arneses,1238.29,2950,908,2042,3.25,México,QRO-SJR
1551,2026-05-01,2026-05-26,2026,5,5,25,1,21,50.5,983.29,19.47,Celaya,Tier1,73-ARN,Arneses,3687.85,3796,460,3336,8.25,China,QRO-SJR
1552,2026-05-23,2026-05-31,2026,5,6,8,0,0,166.1,3277.82,19.73,Celaya,Tier1,9-ELE,Electrónica,3081.81,4325,472,3853,9.16,USA,QRO-CEL
1553,2024-10-04,2024-10-07,2024,10,5,3,0,0,82.3,1242.17,15.09,Celaya,Tier1,20-SUS,Suspensión,1687.63,629,800,-171,0.79,USA,QRO-CEL
1554,2026-05-07,2026-05-14,2026,5,4,7,1,4,262.7,2716.76,10.34,Corregidora,Planta,65-SEN,Sensores,3356.68,3642,308,3334,11.82,Japón,QRO-SLP
1555,2022-07-02,2022-07-03,2022,7,6,1,0,0,238.3,2198.65,9.23,San Juan del Río,Taller,55-FRE,Frenos,3030.18,3583,896,2687,4,Alemania,QRO-SJR
1556,2026-05-12,2026-05-31,2026,5,2,19,1,10,112.7,2218.49,19.68,San Luis Potosí,Tier1,44-FRE,Frenos,3124.9,1604,281,1323,5.71,Japón,QRO-MQZ
1557,2021-01-05,2021-01-12,2021,1,2,7,1,4,209.9,3608.93,17.19,Querétaro,Taller,33-SEN,Sensores,4299.55,4446,746,3700,5.96,Alemania,QRO-MQZ
1558,2021-10-02,2021-10-03,2021,10,6,1,0,0,115.8,1646.75,14.22,San Juan del Río,Planta,49-SEN,Sensores,1664.17,3963,807,3156,4.91,México,QRO-SJR
1559,2023-02-06,2023-02-07,2023,2,1,1,0,0,297.8,4468.51,15.01,Querétaro,Tier1,53-SUS,Suspensión,2062.9,3440,719,2721,4.78,Japón,QRO-CEL
1560,2026-05-17,2026-05-25,2026,5,0,8,1,5,46.3,733.12,15.83,San Luis Potosí,Planta,70-ELE,Electrónica,1470.68,4676,492,4184,9.5,USA,QRO-SLP
1561,2026-05-17,2026-05-29,2026,5,0,12,1,5,348,4673.49,13.43,San Luis Potosí,Distribuidor,76-SUS,Suspensión,1064.99,2521,492,2029,5.12,Alemania,QRO-MQZ
1562,2025-12-10,2025-12-15,2025,12,3,5,1,2,227.3,3901.56,17.16,Querétaro,Tier1,57-ELE,Electrónica,4825.73,3798,194,3604,19.58,Alemania,QRO-SLP
1563,2026-05-24,2026-05-30,2026,5,0,6,0,0,321.2,4237.72,13.19,El Marqués,Distribuidor,42-SUS,Suspensión,1516.88,2245,576,1669,3.9,México,QRO-SJR
1564,2021-10-08,2021-10-10,2021,10,5,2,0,0,323.2,5379,16.64,San Juan del Río,Taller,9-ELE,Electrónica,3081.81,4325,472,3853,9.16,Japón,QRO-MQZ
1565,2022-06-27,2022-06-30,2022,6,1,3,0,0,21.7,293.69,13.53,Corregidora,Taller,10-SUS,Suspensión,3974.3,2474,590,1884,4.19,Alemania,QRO-SJR
1566,2026-05-17,2026-05-28,2026,5,0,11,1,5,35.3,702.24,19.89,San Luis Potosí,Planta,61-SEN,Sensores,110.24,3207,891,2316,3.6,México,QRO-CEL
1567,2026-05-16,2026-05-29,2026,5,6,13,1,6,213.6,2198.81,10.29,Corregidora,Planta,70-ARN,Arneses,1874.06,2106,688,1418,3.06,Alemania,QRO-CEL
1568,2023-12-28,2024-01-03,2023,12,4,6,1,3,40.9,648.49,15.86,Querétaro,Tier1,89-FRE,Frenos,3217.84,688,519,169,1.33,USA,QRO-CEL
1569,2026-05-04,2026-05-31,2026,5,1,27,1,18,39.2,331,8.44,León,Tier1,4-ARN,Arneses,1994.2,3537,743,2794,4.76,Japón,QRO-MQZ
1570,2025-02-27,2025-03-04,2025,2,4,5,1,2,13.8,264.11,19.14,Querétaro,Tier1,49-ARN,Arneses,412.82,3527,162,3365,21.77,México,QRO-CEL
1571,2024-05-29,2024-05-30,2024,5,3,1,0,0,245.1,3306.75,13.49,El Marqués,Tier1,34-ARN,Arneses,4771.65,2699,606,2093,4.45,China,QRO-MQZ
1572,2022-05-01,2022-05-03,2022,5,0,2,0,0,282.5,5210.46,18.44,El Marqués,Taller,38-SUS,Suspensión,1970.13,3514,114,3400,30.82,USA,QRO-SJR
1573,2022-01-14,2022-01-16,2022,1,5,2,0,0,332.9,5527.79,16.6,San Luis Potosí,Tier1,14-ELE,Electrónica,1218.61,173,107,66,1.62,Japón,QRO-CEL
1574,2024-10-28,2024-11-03,2024,10,1,6,1,3,319.2,5040.93,15.79,Corregidora,Distribuidor,64-SEN,Sensores,4961.2,4001,258,3743,15.51,China,QRO-SLP
1575,2026-05-19,2026-05-29,2026,5,2,10,1,3,266.5,4968.97,18.65,El Marqués,Taller,37-SUS,Suspensión,1200.77,1755,358,1397,4.9,México,QRO-SJR
1576,2022-01-31,2022-02-06,2022,1,1,6,1,3,180.8,2279.23,12.61,Querétaro,Taller,18-FRE,Frenos,2478.97,2322,407,1915,5.71,USA,QRO-CEL
1577,2026-02-22,2026-03-02,2026,2,0,8,1,5,110.9,929.67,8.38,Celaya,Tier1,21-SUS,Suspensión,3922.67,482,217,265,2.22,Japón,QRO-MQZ
1578,2021-09-19,2021-09-24,2021,9,0,5,1,2,281,4969.76,17.69,San Luis Potosí,Tier1,40-SUS,Suspensión,1400.65,52,574,-522,0.09,Alemania,QRO-CEL
1579,2021-04-07,2021-04-13,2021,4,3,6,1,3,24,271.47,11.31,Celaya,Distribuidor,98-ELE,Electrónica,2480.68,142,273,-131,0.52,Alemania,QRO-SLP
1580,2025-07-13,2025-07-19,2025,7,0,6,1,3,166.2,2825.85,17,León,Planta,34-FRE,Frenos,1708.23,2340,807,1533,2.9,Alemania,QRO-SLP
1581,2021-10-29,2021-11-02,2021,10,5,4,1,1,313.2,3987.76,12.73,San Luis Potosí,Tier1,100-SEN,Sensores,1884.18,1812,275,1537,6.59,Alemania,QRO-CEL
1582,2024-05-23,2024-05-28,2024,5,4,5,1,2,187.9,2646.18,14.08,León,Tier1,61-FRE,Frenos,2992.6,2417,256,2161,9.44,México,QRO-CEL
1583,2022-04-29,2022-04-30,2022,4,5,1,0,0,285.8,2288.43,8.01,León,Tier1,90-ELE,Electrónica,2914.45,2443,282,2161,8.66,Alemania,QRO-CEL
1584,2024-01-16,2024-01-19,2024,1,2,3,0,0,218,3363.74,15.43,León,Planta,64-ELE,Electrónica,4488.81,2018,103,1915,19.59,China,QRO-SJR
1585,2026-04-05,2026-04-11,2026,4,0,6,1,3,285.3,2414.04,8.46,León,Tier1,2-SUS,Suspensión,2244.37,1376,919,457,1.5,USA,QRO-SLP
1586,2026-05-01,2026-05-29,2026,5,5,28,1,21,139.2,1554.76,11.17,San Luis Potosí,Tier1,84-FRE,Frenos,3127.21,853,327,526,2.61,USA,QRO-SLP
1587,2022-05-22,2022-05-25,2022,5,0,3,0,0,139.1,2106.4,15.14,Celaya,Tier1,57-SUS,Suspensión,4521.23,466,706,-240,0.66,Alemania,QRO-SJR
1588,2022-06-19,2022-06-24,2022,6,0,5,1,2,56.1,789.76,14.08,San Juan del Río,Planta,36-ARN,Arneses,142.04,4438,157,4281,28.27,USA,QRO-CEL
1589,2026-05-20,2026-05-26,2026,5,3,6,1,2,37.9,484.27,12.78,Querétaro,Planta,84-SEN,Sensores,3879.48,1645,209,1436,7.87,China,QRO-MQZ
1590,2024-01-07,2024-01-15,2024,1,0,8,1,5,30.5,438.65,14.38,Celaya,Planta,33-ELE,Electrónica,3571.92,3016,937,2079,3.22,Alemania,QRO-SJR
1591,2021-08-17,2021-08-20,2021,8,2,3,0,0,161.9,2210.36,13.65,Querétaro,Planta,34-FRE,Frenos,1708.23,2340,807,1533,2.9,USA,QRO-MQZ
1592,2024-12-02,2024-12-09,2024,12,1,7,1,4,211.6,3008.1,14.22,Corregidora,Distribuidor,60-SUS,Suspensión,2653.99,2128,369,1759,5.77,Alemania,QRO-SLP
1593,2026-02-12,2026-02-15,2026,2,4,3,0,0,104.3,1475.77,14.15,San Luis Potosí,Planta,31-SUS,Suspensión,414.84,3309,482,2827,6.87,China,QRO-MQZ
1594,2026-05-18,2026-05-27,2026,5,1,9,1,4,186.1,1715.88,9.22,Corregidora,Distribuidor,97-FRE,Frenos,4200.07,1145,962,183,1.19,Alemania,QRO-MQZ
1595,2024-08-26,2024-09-03,2024,8,1,8,1,5,220.5,3332.1,15.11,Querétaro,Tier1,29-SUS,Suspensión,2268.03,800,134,666,5.97,Alemania,QRO-SJR
1596,2025-08-03,2025-08-04,2025,8,0,1,0,0,42.7,613.53,14.37,Corregidora,Planta,77-SEN,Sensores,2481.2,2143,179,1964,11.97,China,QRO-CEL
1597,2026-05-15,2026-05-26,2026,5,5,11,1,7,295.2,4967.07,16.83,Querétaro,Tier1,91-ARN,Arneses,3259.69,1994,705,1289,2.83,Japón,QRO-MQZ
1598,2022-07-10,2022-07-15,2022,7,0,5,1,2,173.9,3351.14,19.27,Corregidora,Distribuidor,48-SUS,Suspensión,3762.52,1609,412,1197,3.91,México,QRO-CEL
1599,2021-09-20,2021-09-27,2021,9,1,7,1,4,202.7,4033.48,19.9,Corregidora,Planta,88-ELE,Electrónica,952.75,1483,288,1195,5.15,China,QRO-CEL
1600,2024-10-22,2024-10-23,2024,10,2,1,0,0,105.9,2025.24,19.12,León,Taller,61-SUS,Suspensión,1710.59,631,965,-334,0.65,USA,QRO-SJR
1601,2024-12-17,2024-12-24,2024,12,2,7,1,4,290.4,4119.37,14.19,Querétaro,Planta,68-SUS,Suspensión,4427.01,2107,162,1945,13.01,China,QRO-SJR
1602,2024-09-13,2024-09-16,2024,9,5,3,0,0,93,1736.44,18.67,León,Taller,1-FRE,Frenos,233.71,1282,783,499,1.64,USA,QRO-MQZ
1603,2024-02-21,2024-02-29,2024,2,3,8,1,5,183,2201.29,12.03,León,Tier1,59-ELE,Electrónica,3153.37,470,478,-8,0.98,Alemania,QRO-SJR
1604,2024-03-13,2024-03-19,2024,3,3,6,1,3,291.2,2638.8,9.06,León,Tier1,72-SEN,Sensores,2907.83,4310,751,3559,5.74,México,QRO-SJR
1605,2023-07-05,2023-07-06,2023,7,3,1,0,0,112.9,1795.17,15.9,Querétaro,Taller,53-SUS,Suspensión,2062.9,3440,719,2721,4.78,Japón,QRO-SJR
1606,2022-05-24,2022-05-25,2022,5,2,1,0,0,222,3506.04,15.79,Querétaro,Tier1,76-SUS,Suspensión,1064.99,2521,492,2029,5.12,Japón,QRO-SJR
1607,2023-04-24,2023-04-26,2023,4,1,2,0,0,232.1,2901.68,12.5,San Luis Potosí,Tier1,1-ARN,Arneses,3422.68,3382,224,3158,15.1,Alemania,QRO-SJR
1608,2021-08-20,2021-08-28,2021,8,5,8,1,5,212.1,3303.83,15.58,San Juan del Río,Tier1,57-ARN,Arneses,607.05,602,337,265,1.79,USA,QRO-MQZ
1609,2026-05-13,2026-05-25,2026,5,3,12,1,9,178.8,2957.6,16.54,Celaya,Distribuidor,76-SEN,Sensores,3690.33,3173,898,2275,3.53,México,QRO-MQZ
1610,2022-12-08,2022-12-15,2022,12,4,7,1,4,242.4,2495.12,10.29,San Juan del Río,Tier1,22-ELE,Electrónica,4549.91,3883,821,3062,4.73,México,QRO-MQZ
1611,2026-05-18,2026-05-26,2026,5,1,8,1,4,164.8,1584.95,9.62,Celaya,Planta,62-SEN,Sensores,61.64,976,325,651,3,Alemania,QRO-CEL
1612,2026-03-05,2026-03-08,2026,3,4,3,0,0,302.9,5891.38,19.45,El Marqués,Taller,44-SEN,Sensores,4770.35,1824,337,1487,5.41,USA,QRO-SJR
1613,2026-01-24,2026-01-30,2026,1,6,6,1,3,42.2,598.62,14.19,León,Tier1,95-SEN,Sensores,3843.72,3856,664,3192,5.81,Alemania,QRO-SLP
1614,2022-12-15,2022-12-20,2022,12,4,5,1,2,161.9,2236.2,13.81,León,Tier1,5-SEN,Sensores,3287.36,1717,744,973,2.31,Japón,QRO-MQZ
1615,2026-05-16,2026-05-30,2026,5,6,14,1,6,251,4083.37,16.27,San Juan del Río,Planta,74-SEN,Sensores,3564.35,956,699,257,1.37,México,QRO-MQZ
1616,2026-05-24,2026-05-27,2026,5,0,3,0,0,170.4,2791.35,16.38,El Marqués,Tier1,34-SEN,Sensores,1520,3930,432,3498,9.1,Alemania,QRO-CEL
1617,2026-04-17,2026-04-24,2026,4,5,7,1,4,89.9,821.07,9.13,Corregidora,Planta,21-SEN,Sensores,2963.98,277,140,137,1.98,México,QRO-SJR
1618,2024-04-24,2024-04-25,2024,4,3,1,0,0,219.6,3930.53,17.9,San Luis Potosí,Planta,65-SEN,Sensores,3356.68,3642,308,3334,11.82,Japón,QRO-CEL
1619,2026-04-20,2026-04-25,2026,4,1,5,1,2,238.5,3442.34,14.43,San Juan del Río,Tier1,66-ARN,Arneses,3511.95,1519,764,755,1.99,Japón,QRO-CEL
1620,2022-05-27,2022-05-31,2022,5,5,4,1,1,53.1,585.66,11.03,Celaya,Distribuidor,3-ELE,Electrónica,4739.2,4636,173,4463,26.8,USA,QRO-SLP
1621,2026-05-15,2026-05-31,2026,5,5,16,1,7,126,1832,14.54,Corregidora,Distribuidor,44-SUS,Suspensión,504.34,1272,969,303,1.31,China,QRO-SLP
1622,2025-02-27,2025-03-05,2025,2,4,6,1,3,149,2975.16,19.97,San Luis Potosí,Distribuidor,17-SEN,Sensores,2051.63,4952,131,4821,37.8,China,QRO-SLP
1623,2026-05-01,2026-05-29,2026,5,5,28,1,21,160.9,2808.62,17.46,Corregidora,Taller,42-SEN,Sensores,534.52,117,157,-40,0.75,USA,QRO-SJR
1624,2026-03-31,2026-04-05,2026,3,2,5,1,2,280.6,3273.91,11.67,San Luis Potosí,Planta,55-FRE,Frenos,3030.18,3583,896,2687,4,China,QRO-SJR
1625,2026-05-12,2026-05-27,2026,5,2,15,1,10,44.9,471.6,10.5,Corregidora,Distribuidor,56-SEN,Sensores,1253.34,3707,620,3087,5.98,Japón,QRO-MQZ
1626,2024-11-14,2024-11-17,2024,11,4,3,0,0,236.5,4455.63,18.84,San Luis Potosí,Tier1,70-ARN,Arneses,1874.06,2106,688,1418,3.06,Japón,QRO-SLP
1627,2025-04-18,2025-04-20,2025,4,5,2,0,0,266.8,3245.8,12.17,Celaya,Taller,95-ELE,Electrónica,4863.69,3953,627,3326,6.3,Japón,QRO-SJR
1628,2023-08-02,2023-08-03,2023,8,3,1,0,0,249.1,3390.69,13.61,Celaya,Planta,77-SEN,Sensores,2481.2,2143,179,1964,11.97,México,QRO-CEL
1629,2021-08-13,2021-08-19,2021,8,5,6,1,3,322.2,4090.84,12.7,León,Planta,93-SUS,Suspensión,251.29,694,704,-10,0.99,China,QRO-CEL
1630,2025-04-29,2025-05-06,2025,4,2,7,1,4,146.6,2245.85,15.32,León,Planta,8-ARN,Arneses,3605.24,2185,615,1570,3.55,México,QRO-SJR
1631,2026-05-08,2026-06-01,2026,5,5,24,1,14,107.4,991.6,9.23,El Marqués,Taller,37-ARN,Arneses,1422.73,3772,947,2825,3.98,Alemania,QRO-MQZ
1632,2024-08-03,2024-08-08,2024,8,6,5,1,2,168.6,2441.33,14.48,El Marqués,Taller,8-ARN,Arneses,3605.24,2185,615,1570,3.55,México,QRO-SLP
1633,2026-05-10,2026-05-26,2026,5,0,16,1,12,255.4,4213.52,16.5,San Luis Potosí,Planta,93-ELE,Electrónica,3454.32,4964,773,4191,6.42,Japón,QRO-SJR
1634,2025-05-04,2025-05-07,2025,5,0,3,0,0,93.8,915.35,9.76,San Luis Potosí,Tier1,94-SEN,Sensores,3460.4,1180,938,242,1.26,China,QRO-CEL
1635,2026-05-10,2026-05-28,2026,5,0,18,1,12,117.7,1930.04,16.4,San Juan del Río,Tier1,3-ARN,Arneses,4070.75,2695,779,1916,3.46,China,QRO-CEL
1636,2023-06-20,2023-06-24,2023,6,2,4,1,1,152.6,1890.47,12.39,León,Taller,37-FRE,Frenos,4079.98,4495,915,3580,4.91,USA,QRO-SJR
1637,2021-10-21,2021-10-26,2021,10,4,5,1,2,211.2,2239.1,10.6,El Marqués,Planta,93-SEN,Sensores,4236.96,1229,379,850,3.24,China,QRO-SJR
1638,2023-04-27,2023-04-30,2023,4,4,3,0,0,22.9,226.33,9.88,León,Taller,34-ARN,Arneses,4771.65,2699,606,2093,4.45,Alemania,QRO-CEL
1639,2025-12-25,2025-12-29,2025,12,4,4,1,1,18.2,223.3,12.27,Corregidora,Distribuidor,68-SUS,Suspensión,4427.01,2107,162,1945,13.01,México,QRO-SLP
1640,2025-11-23,2025-11-27,2025,11,0,4,1,1,124.5,2281.43,18.32,Querétaro,Tier1,87-FRE,Frenos,4868.31,520,545,-25,0.95,México,QRO-SJR
1641,2022-12-15,2022-12-23,2022,12,4,8,1,5,220.8,4161.11,18.85,Celaya,Planta,38-FRE,Frenos,2176.42,4632,529,4103,8.76,USA,QRO-MQZ
1642,2022-12-10,2022-12-18,2022,12,6,8,1,5,264,3403.18,12.89,San Juan del Río,Taller,92-ARN,Arneses,287.69,1288,902,386,1.43,Japón,QRO-SLP
1643,2026-01-05,2026-01-10,2026,1,1,5,1,2,52.2,490.47,9.4,Querétaro,Tier1,68-FRE,Frenos,3853.4,2725,382,2343,7.13,Japón,QRO-MQZ
1644,2026-05-25,2026-06-07,2026,5,1,13,0,0,255,4854.41,19.04,Celaya,Planta,59-ELE,Electrónica,3153.37,470,478,-8,0.98,China,QRO-SLP
1645,2026-05-11,2026-05-31,2026,5,1,20,1,11,100.4,1075,10.71,Celaya,Distribuidor,3-ELE,Electrónica,4739.2,4636,173,4463,26.8,Alemania,QRO-CEL
1646,2023-09-07,2023-09-15,2023,9,4,8,1,5,109.3,1092.84,10,Corregidora,Tier1,77-FRE,Frenos,1286.73,3721,625,3096,5.95,México,QRO-SJR
1647,2023-03-09,2023-03-16,2023,3,4,7,1,4,173,2476.7,14.32,Celaya,Distribuidor,67-FRE,Frenos,2570.48,1579,719,860,2.2,China,QRO-SJR
1648,2026-05-12,2026-05-15,2026,5,2,3,0,0,56.5,649.73,11.5,Celaya,Planta,37-SEN,Sensores,3969.15,3602,841,2761,4.28,Alemania,QRO-SLP
1649,2026-05-25,2026-06-05,2026,5,1,11,0,0,251,2503.02,9.97,León,Tier1,89-SEN,Sensores,4357.78,2341,878,1463,2.67,México,QRO-SJR
1650,2022-12-29,2023-01-05,2022,12,4,7,1,4,309,3154.68,10.21,Corregidora,Tier1,69-ELE,Electrónica,1827.32,416,556,-140,0.75,Alemania,QRO-SJR
1651,2025-11-09,2025-11-14,2025,11,0,5,1,2,12.8,147.24,11.5,Querétaro,Taller,75-FRE,Frenos,2586.79,1278,749,529,1.71,Alemania,QRO-CEL
1652,2026-05-17,2026-05-25,2026,5,0,8,1,5,84.7,1546.1,18.25,San Luis Potosí,Distribuidor,79-SEN,Sensores,3466.99,835,695,140,1.2,Japón,QRO-SJR
1653,2024-11-19,2024-11-27,2024,11,2,8,1,5,180.2,1696.21,9.41,San Luis Potosí,Tier1,95-ELE,Electrónica,4863.69,3953,627,3326,6.3,USA,QRO-SLP
1654,2026-05-03,2026-05-29,2026,5,0,26,1,19,139.1,2006.84,14.43,Querétaro,Planta,94-ELE,Electrónica,673.59,2723,409,2314,6.66,Alemania,QRO-MQZ
1655,2026-05-10,2026-05-26,2026,5,0,16,1,12,110.2,1728.83,15.69,Celaya,Tier1,27-SUS,Suspensión,4748.31,2962,518,2444,5.72,USA,QRO-SJR
1656,2022-06-09,2022-06-13,2022,6,4,4,1,1,175.4,1914.73,10.92,Celaya,Taller,52-ELE,Electrónica,4788.22,421,203,218,2.07,China,QRO-CEL
1657,2026-05-03,2026-05-29,2026,5,0,26,1,19,25.4,250.64,9.87,León,Taller,82-SEN,Sensores,1389.69,82,257,-175,0.32,Japón,QRO-CEL
1658,2022-05-14,2022-05-18,2022,5,6,4,1,1,180.8,2014.26,11.14,San Luis Potosí,Tier1,68-ARN,Arneses,4667.59,2569,343,2226,7.49,China,QRO-SLP
1659,2024-01-29,2024-02-02,2024,1,1,4,1,1,36.1,610.14,16.9,Corregidora,Planta,91-ELE,Electrónica,4015.73,261,463,-202,0.56,Japón,QRO-SJR
1660,2023-10-28,2023-11-03,2023,10,6,6,1,3,267.4,4414.81,16.51,El Marqués,Planta,13-SEN,Sensores,1929.65,2670,406,2264,6.58,USA,QRO-MQZ
1661,2026-05-19,2026-05-30,2026,5,2,11,1,3,324.3,6271.07,19.34,El Marqués,Taller,71-SUS,Suspensión,1916.47,1253,659,594,1.9,Japón,QRO-SLP
1662,2024-05-14,2024-05-22,2024,5,2,8,1,5,196.8,3269.48,16.61,Querétaro,Distribuidor,22-FRE,Frenos,473.66,3099,887,2212,3.49,USA,QRO-SJR
1663,2021-06-15,2021-06-23,2021,6,2,8,1,5,174.6,1502.87,8.61,San Juan del Río,Taller,15-SEN,Sensores,4743.16,142,448,-306,0.32,USA,QRO-CEL
1664,2026-05-10,2026-05-27,2026,5,0,17,1,12,87.7,1003.72,11.44,El Marqués,Tier1,42-ELE,Electrónica,3324.88,3038,963,2075,3.15,Japón,QRO-CEL
1665,2022-07-20,2022-07-23,2022,7,3,3,0,0,70.3,1031.5,14.67,León,Tier1,6-ELE,Electrónica,1689.54,135,497,-362,0.27,USA,QRO-MQZ
1666,2026-05-12,2026-05-31,2026,5,2,19,1,10,340.2,3286.7,9.66,El Marqués,Planta,87-ARN,Arneses,4993.62,4977,367,4610,13.56,Japón,QRO-MQZ
1667,2024-05-04,2024-05-10,2024,5,6,6,1,3,191.2,2416.45,12.64,San Juan del Río,Taller,72-SEN,Sensores,2907.83,4310,751,3559,5.74,China,QRO-CEL
1668,2026-05-02,2026-05-31,2026,5,6,29,1,20,51.3,591.22,11.52,León,Taller,13-SEN,Sensores,1929.65,2670,406,2264,6.58,Alemania,QRO-CEL
1669,2026-05-08,2026-05-31,2026,5,5,23,1,14,329.6,3535.26,10.73,Celaya,Planta,53-SUS,Suspensión,2062.9,3440,719,2721,4.78,USA,QRO-SLP
1670,2026-05-20,2026-05-31,2026,5,3,11,1,2,348.6,6567.37,18.84,León,Tier1,18-FRE,Frenos,2478.97,2322,407,1915,5.71,China,QRO-CEL
1671,2024-05-29,2024-06-06,2024,5,3,8,1,5,76.2,1087.48,14.27,Querétaro,Distribuidor,50-SEN,Sensores,4354.41,2670,213,2457,12.54,Japón,QRO-SJR
1672,2025-12-28,2026-01-04,2025,12,0,7,1,4,56.2,942.96,16.78,El Marqués,Tier1,30-SEN,Sensores,3410.75,196,590,-394,0.33,Japón,QRO-MQZ
1673,2026-05-06,2026-05-31,2026,5,3,25,1,16,276.7,5209.65,18.83,El Marqués,Taller,33-FRE,Frenos,4635.35,4897,202,4695,24.24,México,QRO-SJR
1674,2026-05-08,2026-05-27,2026,5,5,19,1,14,338.3,2813.21,8.32,San Juan del Río,Planta,67-ARN,Arneses,250.33,2392,600,1792,3.99,USA,QRO-SLP
